"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X080","2020-03-14 03:00:00","2.000","24.000","4.300","20.500","0.880","1013.900","","0.000","-99.000","-99.000","-99.000","21.500","","20.500",""
"C0G910","2020-03-14 03:00:00","42.000","355.000","5.300","19.000","0.900","1010.400","","0.000","-99.000","-99.000","-99.000","20.800","","19.000",""
"C0I480","2020-03-14 03:00:00","2165.000","177.000","0.400","10.900","0.990","789.000","","2.000","-99.000","-99.000","-99.000","11.500","","10.900",""
"C0U940","2020-03-14 03:00:00","25.000","54.000","0.800","17.100","1.000","1016.000","","1.000","-99.000","-99.000","-99.000","18.900","","17.100",""
"C0S970","2020-03-14 03:00:00","19.000","305.000","0.400","22.100","0.950","1012.700","","0.500","-99.000","-99.000","-99.000","22.900","","22.100",""
"C0V260","2020-03-14 03:00:00","126.000","192.000","1.200","21.400","0.990","999.900","","0.000","-99.000","-99.000","-99.000","22.900","","21.400",""
"C0H990","2020-03-14 03:00:00","3076.000","204.000","6.800","6.200","0.990","705.600","","0.500","-99.000","-99.000","-99.000","6.300","","6.100",""
"C0F9K0","2020-03-14 03:00:00","30.000","34.000","3.600","17.100","0.890","1010.800","","0.500","10.500","29.000","","19.300","","17.100",""
"C0AH90","2020-03-14 03:00:00","660.000","231.000","1.200","13.700","0.980","945.100","","3.000","-99.000","-99.000","-99.000","15.900","","13.700",""
"C0W150","2020-03-14 03:00:00","42.000","69.000","6.600","16.100","0.900","1013.300","","0.500","12.200","65.000","","16.800","","15.800",""
"C0F000","2020-03-14 03:00:00","273.000","31.000","3.100","15.900","0.990","980.800","","0.000","8.900","34.000","","18.000","","15.900",""
"C0K410","2020-03-14 03:00:00","20.000","8.000","3.700","19.300","0.850","1011.300","","0.000","-99.000","-99.000","-99.000","21.100","","19.300",""
"C0R140","2020-03-14 03:00:00","740.000","344.000","0.500","17.700","1.000","934.000","","8.500","-99.000","-99.000","-99.000","19.900","","17.700",""
"C0V800","2020-03-14 03:00:00","256.000","251.000","0.600","21.200","0.970","983.400","","0.000","-99.000","-99.000","-99.000","22.900","","21.100",""
"C0S830","2020-03-14 03:00:00","288.000","38.000","3.800","18.400","1.000","984.100","","2.500","-99.000","-99.000","-99.000","20.100","","18.400",""
"C0S920","2020-03-14 03:00:00","98.000","0.000","0.000","21.700","0.980","998.900","","4.000","-99.000","-99.000","-99.000","22.300","","21.700",""
"C0V640","2020-03-14 03:00:00","35.000","48.000","2.400","21.600","0.990","1009.800","","6.000","-99.000","-99.000","-99.000","22.800","","21.600",""
"C0AH80","2020-03-14 03:00:00","68.000","76.000","2.600","16.100","0.940","1010.300","","1.000","9.300","68.000","","16.700","","16.000",""
"C0K250","2020-03-14 03:00:00","12.000","18.000","5.600","18.800","0.870","1013.200","","0.000","-99.000","-99.000","-99.000","20.800","","18.800",""
"C0R840","2020-03-14 03:00:00","536.000","49.000","1.600","19.600","-99.000","954.100","","0.000","-99.000","-99.000","-99.000","19.700","","19.500",""
"C0I410","2020-03-14 03:00:00","180.000","8.000","2.700","19.400","0.890","993.100","","0.000","-99.000","-99.000","-99.000","20.900","","19.400",""
"C0F9Z0","2020-03-14 03:00:00","3193.000","271.000","4.000","5.600","0.950","695.700","","0.000","17.600","235.000","","5.900","","5.300",""
"C0G810","2020-03-14 03:00:00","26.000","348.000","2.800","19.500","0.870","1011.200","","0.000","-99.000","-99.000","-99.000","21.100","","19.500",""
"C0U650","2020-03-14 03:00:00","442.000","60.000","0.500","14.800","1.000","967.500","","4.500","-99.000","-99.000","-99.000","15.900","","14.700",""
"C0D660","2020-03-14 03:00:00","65.000","-99.000","-99.000","16.100","0.890","1010.200","","2.500","-99.000","-99.000","-99.000","17.100","","16.000",""
"C0V820","2020-03-14 03:00:00","441.000","232.000","0.300","20.100","0.990","966.400","","0.000","-99.000","-99.000","-99.000","20.900","","20.000",""
"C0S810","2020-03-14 03:00:00","65.000","18.000","1.600","20.600","0.990","1010.000","","4.000","-99.000","-99.000","-99.000","22.000","","20.600",""
"C0R580","2020-03-14 03:00:00","10.000","6.000","2.600","22.600","0.940","1012.900","","0.000","-99.000","-99.000","-99.000","24.000","","22.600",""
"C0Z330","2020-03-14 03:00:00","488.000","349.000","1.400","18.100","0.990","961.900","","3.500","-99.000","-99.000","-99.000","19.100","","18.100",""
"C0E590","2020-03-14 03:00:00","40.000","36.000","2.900","16.200","0.930","1010.600","","0.500","8.400","25.000","","18.200","","16.200",""
"C0D540","2020-03-14 03:00:00","227.000","63.000","1.400","14.400","0.970","991.900","","1.000","-99.000","-99.000","-99.000","16.600","","14.400",""
"C0K420","2020-03-14 03:00:00","42.000","8.000","3.300","19.100","0.850","1009.500","","0.000","-99.000","-99.000","-99.000","20.700","","19.100",""
"C0Z180","2020-03-14 03:00:00","34.000","33.000","3.400","19.600","0.890","1011.900","","0.500","-99.000","-99.000","-99.000","20.400","","19.600",""
"C0AD10","2020-03-14 03:00:00","27.000","27.000","3.600","16.100","0.980","1015.400","","3.000","-99.000","-99.000","-99.000","16.300","","16.100",""
"C0M720","2020-03-14 03:00:00","225.000","322.000","0.800","19.200","1.000","988.300","","0.000","-99.000","-99.000","-99.000","20.000","","19.200",""
"C0V450","2020-03-14 03:00:00","51.000","13.000","2.000","21.800","0.990","1007.800","","0.000","-99.000","-99.000","-99.000","24.100","","21.800",""
"C0R280","2020-03-14 03:00:00","242.000","64.000","0.400","21.000","0.990","987.400","","0.000","-99.000","-99.000","-99.000","21.000","","20.900",""
"C0E610","2020-03-14 03:00:00","850.000","0.000","0.000","13.800","0.960","920.600","","0.000","-99.000","-99.000","-99.000","15.400","","13.700",""
"C0V610","2020-03-14 03:00:00","22.000","1.000","2.100","21.200","0.950","1011.300","","1.500","-99.000","-99.000","-99.000","23.100","","21.200",""
"C0Z310","2020-03-14 03:00:00","59.000","255.000","0.400","18.900","0.990","1009.100","","0.500","-99.000","-99.000","-99.000","20.000","","18.900",""
"C0S700","2020-03-14 03:00:00","507.000","70.000","0.400","18.300","1.000","958.700","","4.500","-99.000","-99.000","-99.000","18.600","","18.300",""
"C0T9G0","2020-03-14 03:00:00","605.000","44.000","2.600","15.900","0.990","949.100","","2.000","-99.000","-99.000","-99.000","17.400","","15.900",""
"C0U520","2020-03-14 03:00:00","517.000","256.000","1.000","13.900","0.990","960.900","","3.000","-99.000","-99.000","-99.000","16.400","","13.900",""
"C0E750","2020-03-14 03:00:00","62.000","54.000","3.000","16.500","0.890","1007.700","","0.000","8.400","17.000","","18.200","","16.500",""
"C0G660","2020-03-14 03:00:00","27.000","4.000","2.800","19.000","0.870","1012.600","","0.000","-99.000","-99.000","-99.000","21.000","","19.000",""
"C0W140","2020-03-14 03:00:00","21.000","60.000","5.200","15.400","0.880","1016.100","","0.000","11.400","74.000","","16.400","","15.100",""
"C0U720","2020-03-14 03:00:00","1260.000","48.000","0.700","12.600","1.000","888.800","","3.500","-99.000","-99.000","-99.000","14.200","","12.600",""
"C0R690","2020-03-14 03:00:00","248.000","18.000","0.400","20.900","0.990","985.800","","0.000","-99.000","-99.000","-99.000","21.100","","20.800",""
"C0X150","2020-03-14 03:00:00","18.000","29.000","3.500","21.500","0.930","1013.700","","0.000","-99.000","-99.000","-99.000","22.200","","21.500",""
"C0Z050","2020-03-14 03:00:00","830.000","150.000","0.400","16.800","0.990","923.900","","3.000","-99.000","-99.000","-99.000","17.600","","16.800",""
"C0I490","2020-03-14 03:00:00","1601.000","240.000","3.100","13.900","0.990","842.500","","0.000","-99.000","-99.000","-99.000","14.200","","13.800",""
"C0I090","2020-03-14 03:00:00","910.000","226.000","1.900","17.300","1.000","913.400","","0.000","-99.000","-99.000","-99.000","17.600","","17.200",""
"C0X240","2020-03-14 03:00:00","394.000","50.000","0.400","19.100","0.980","970.200","","0.000","-99.000","-99.000","-99.000","19.900","","19.100",""
"C0S990","2020-03-14 03:00:00","409.000","25.000","1.000","20.300","1.000","969.200","","0.000","-99.000","-99.000","-99.000","20.500","","20.300",""
"C0E850","2020-03-14 03:00:00","104.000","35.000","1.500","15.700","0.920","1004.500","","0.000","-99.000","-99.000","-99.000","17.400","","15.700",""
"C0T9B0","2020-03-14 03:00:00","558.000","193.000","1.100","16.300","0.990","953.200","","5.000","-99.000","-99.000","-99.000","17.400","","16.300",""
"C0G650","2020-03-14 03:00:00","34.000","353.000","1.200","20.500","0.930","1010.300","","0.000","-99.000","-99.000","-99.000","21.900","","20.500",""
"C0K580","2020-03-14 03:00:00","26.000","357.000","2.900","19.500","0.990","1012.700","","0.000","-99.000","-99.000","-99.000","21.300","","19.500",""
"C0X050","2020-03-14 03:00:00","25.000","2.000","2.500","20.400","0.990","1010.300","","0.000","-99.000","-99.000","-99.000","21.900","","20.400",""
"CM0100","2020-03-14 03:00:00","25.000","84.000","3.600","16.700","0.820","1014.800","","5.500","-99.000","-99.000","-99.000","17.300","","16.700",""
"C0AC70","2020-03-14 03:00:00","71.000","74.000","0.500","16.600","0.910","1010.400","","3.000","-99.000","-99.000","-99.000","17.300","","16.600",""
"CM0130","2020-03-14 03:00:00","11.000","5.000","4.900","21.500","0.800","1013.700","","0.500","-99.000","-99.000","-99.000","22.800","","21.500",""
"C0W110","2020-03-14 03:00:00","16.000","32.000","6.800","13.800","0.880","1018.200","","0.000","13.000","42.000","","14.000","","13.800",""
"C0R670","2020-03-14 03:00:00","26.000","20.000","0.800","23.500","0.850","1012.500","","0.000","-99.000","-99.000","-99.000","23.600","","23.200",""
"C0X120","2020-03-14 03:00:00","28.000","356.000","3.200","20.800","0.910","1012.200","","0.000","-99.000","-99.000","-99.000","21.800","","20.800",""
"C0R100","2020-03-14 03:00:00","1006.000","0.000","0.200","17.100","0.990","904.000","","4.000","-99.000","-99.000","-99.000","17.800","","17.100",""
"C0C700","2020-03-14 03:00:00","151.000","42.000","2.900","15.000","0.930","1001.200","","6.500","-99.000","-99.000","-99.000","15.600","","14.800",""
"C0W130","2020-03-14 03:00:00","18.000","27.000","7.400","20.000","0.900","1011.600","","0.000","14.800","27.000","","21.700","","20.000",""
"C0F9R0","2020-03-14 03:00:00","20.000","49.000","4.600","17.400","1.000","1013.500","","0.500","13.100","37.000","","19.900","","17.400",""
"C0V660","2020-03-14 03:00:00","25.000","31.000","1.600","21.300","0.970","1011.300","","5.500","7.700","25.000","","23.300","","21.300",""
"C0G780","2020-03-14 03:00:00","27.000","12.000","3.900","18.500","0.880","1011.300","","0.000","9.000","15.000","","20.700","","18.500",""
"C0C590","2020-03-14 03:00:00","72.000","35.000","2.400","15.500","0.910","1009.400","","4.500","-99.000","-99.000","-99.000","16.100","","15.400",""
"C0I520","2020-03-14 03:00:00","3860.000","166.000","4.300","2.200","0.910","641.500","","-99.000","19.800","47.000","","2.300","","2.100",""
"C0M790","2020-03-14 03:00:00","15.000","18.000","2.500","19.600","0.860","1011.500","","0.000","-99.000","-99.000","-99.000","21.000","","19.600",""
"C0R130","2020-03-14 03:00:00","1040.000","263.000","0.700","17.100","0.990","898.100","","10.000","-99.000","-99.000","-99.000","18.300","","17.100",""
"C0AH30","2020-03-14 03:00:00","755.000","347.000","6.100","13.300","1.000","932.200","","10.000","-99.000","-99.000","-99.000","14.400","","13.300",""
"C0X170","2020-03-14 03:00:00","50.000","43.000","1.400","21.400","0.990","1007.900","","0.500","-99.000","-99.000","-99.000","22.600","","21.400",""
"C0K291","2020-03-14 03:00:00","8.000","7.000","4.800","19.900","0.870","1013.900","","0.000","-99.000","-99.000","-99.000","21.400","","19.900",""
"C0D480","2020-03-14 03:00:00","223.000","3.000","0.300","14.400","0.990","991.100","","6.500","-99.000","-99.000","-99.000","15.700","","14.400",""
"C0F0C0","2020-03-14 03:00:00","983.000","20.000","0.700","16.300","0.990","904.900","","0.500","-99.000","-99.000","-99.000","17.000","","16.300",""
"C0U860","2020-03-14 03:00:00","5.000","51.000","4.400","18.200","0.860","1017.800","","3.000","-99.000","-99.000","-99.000","19.600","","18.000",""
"C0UA50","2020-03-14 03:00:00","808.000","311.000","3.000","12.700","1.000","925.500","","5.500","-99.000","-99.000","-99.000","14.100","","12.700",""
"C0X320","2020-03-14 03:00:00","30.000","26.000","2.400","20.600","0.900","1010.200","","0.000","-99.000","-99.000","-99.000","21.800","","20.600",""
"C0T960","2020-03-14 03:00:00","120.000","9.000","0.900","18.500","0.990","1002.300","","7.500","-99.000","-99.000","-99.000","20.400","","18.500",""
"C0SA80","2020-03-14 03:00:00","136.000","0.000","0.000","21.600","0.970","999.300","","0.000","-99.000","-99.000","-99.000","21.800","","21.600",""
"C0E780","2020-03-14 03:00:00","160.000","338.000","1.200","16.000","0.980","997.600","","0.000","-99.000","-99.000","-99.000","17.800","","16.000",""
"C0F9Q0","2020-03-14 03:00:00","149.000","251.000","1.300","17.300","0.930","996.900","","0.000","7.800","17.000","","19.200","","17.200",""
"C0F9X0","2020-03-14 03:00:00","166.000","29.000","5.500","16.200","0.990","996.000","","7.500","11.800","46.000","","18.600","","16.200",""
"C0F0D0","2020-03-14 03:00:00","3171.000","280.000","1.100","5.600","1.000","697.700","","0.000","-99.000","-99.000","-99.000","5.900","","5.300",""
"C0S730","2020-03-14 03:00:00","110.000","53.000","7.700","20.700","1.000","1001.700","","0.500","13.300","60.000","","22.300","","20.700",""
"C0T790","2020-03-14 03:00:00","2830.000","274.000","0.700","8.300","0.970","726.500","","0.500","6.700","264.000","","8.900","","8.300",""
"C0X120","2020-03-14 04:00:00","28.000","353.000","2.900","20.300","0.900","1011.900","","0.000","-99.000","-99.000","-99.000","21.800","","20.300",""
"C0R100","2020-03-14 04:00:00","1006.000","220.000","0.700","17.100","0.990","903.700","","5.000","-99.000","-99.000","-99.000","17.800","","17.100",""
"C0C700","2020-03-14 04:00:00","151.000","43.000","2.500","14.500","0.940","1001.000","","6.500","-99.000","-99.000","-99.000","15.600","","14.500",""
"C0W130","2020-03-14 04:00:00","18.000","30.000","8.400","19.900","0.870","1011.500","","0.000","16.800","38.000","","21.700","","19.700",""
"C0F9R0","2020-03-14 04:00:00","20.000","45.000","6.800","16.500","1.000","1013.600","","9.500","12.100","45.000","","19.900","","16.500",""
"C0V660","2020-03-14 04:00:00","25.000","20.000","1.100","21.300","0.970","1011.100","","6.000","-99.000","-99.000","-99.000","23.300","","21.300",""
"C0G780","2020-03-14 04:00:00","27.000","6.000","3.200","17.700","0.890","1011.400","","0.000","-99.000","-99.000","-99.000","20.700","","17.700",""
"C0C590","2020-03-14 04:00:00","72.000","29.000","3.400","15.100","0.910","1009.500","","4.500","-99.000","-99.000","-99.000","16.100","","15.100",""
"C0I520","2020-03-14 04:00:00","3860.000","160.000","3.200","2.000","0.910","641.700","","-99.000","15.400","30.000","","2.300","","2.000",""
"C0M790","2020-03-14 04:00:00","15.000","20.000","2.400","18.900","0.850","1011.400","","0.000","-99.000","-99.000","-99.000","21.000","","18.900",""
"C0R130","2020-03-14 04:00:00","1040.000","262.000","1.200","16.900","0.990","897.800","","11.000","-99.000","-99.000","-99.000","18.300","","16.900",""
"C0AH30","2020-03-14 04:00:00","755.000","345.000","6.500","12.700","1.000","932.200","","12.000","-99.000","-99.000","-99.000","14.400","","12.700",""
"C0X170","2020-03-14 04:00:00","50.000","44.000","1.600","21.200","0.990","1007.500","","0.500","-99.000","-99.000","-99.000","22.600","","21.200",""
"C0K291","2020-03-14 04:00:00","8.000","8.000","4.800","19.100","0.860","1013.800","","0.000","-99.000","-99.000","-99.000","21.400","","19.100",""
"C0D480","2020-03-14 04:00:00","223.000","0.000","0.000","14.300","0.990","991.100","","6.500","5.500","3.000","","15.700","","14.200",""
"C0F0C0","2020-03-14 04:00:00","983.000","25.000","2.100","15.500","0.990","904.800","","4.000","-99.000","-99.000","-99.000","17.000","","15.500",""
"C0U860","2020-03-14 04:00:00","5.000","58.000","4.700","17.600","0.880","1017.700","","4.500","-99.000","-99.000","-99.000","19.600","","17.600",""
"C0UA50","2020-03-14 04:00:00","808.000","310.000","3.800","12.500","1.000","925.000","","6.000","-99.000","-99.000","-99.000","14.100","","12.500",""
"C0X320","2020-03-14 04:00:00","30.000","359.000","3.100","20.300","0.870","1010.000","","0.000","-99.000","-99.000","-99.000","21.800","","20.200",""
"C0T960","2020-03-14 04:00:00","120.000","55.000","1.300","17.800","0.990","1002.400","","10.000","-99.000","-99.000","-99.000","20.400","","17.800",""
"C0SA80","2020-03-14 04:00:00","136.000","0.000","0.000","21.500","0.980","999.100","","0.500","-99.000","-99.000","-99.000","21.800","","21.500",""
"C0E780","2020-03-14 04:00:00","160.000","318.000","0.800","15.700","0.980","997.700","","0.000","-99.000","-99.000","-99.000","17.800","","15.700",""
"C0F9Q0","2020-03-14 04:00:00","149.000","5.000","2.700","16.900","0.940","997.000","","0.000","-99.000","-99.000","-99.000","19.200","","16.900",""
"C0F9X0","2020-03-14 04:00:00","166.000","29.000","5.300","15.700","0.990","996.100","","13.000","-99.000","-99.000","-99.000","18.600","","15.700",""
"C0F0D0","2020-03-14 04:00:00","3171.000","293.000","0.900","5.700","1.000","697.000","","0.500","-99.000","-99.000","-99.000","5.900","","5.300",""
